Organization Name,Topic area,URL,Main Web Page,Mission Statement,Policy Isssue Resources,Campaign and Advocacy,Public Facing Advocacy Writing,Newsletters,Annual reports,Speeches,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/a-troubling-alternative/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/video-rally-bolsters-staten-islands-debi-rose-in-her-support-of-curbs-on-police/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/exclusive-nyc-to-shell-out-18m-to-help-undocumented-immigrants-get-jobs/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/advocates-to-rally-for-councilwoman-debi-rose-community-safe-act-at-staten-island-borough-hall/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/8th-annual-bushwick-pride-and-solidarity-march/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/janet-napolitano-resigns-as-homeland-security-secretary/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/immigration-reform-here-in-queens/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/young-immigrants-stage-citizenship-ceremony-at-the-capitol/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/on-staten-island-immigration-debate-is-both-personal-and-political/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/staten-island-mom-fears-losing-her-sons-if-immigration-reform-not-passed/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/video-voter-registration-campaign-launch/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/broadcast-independence-day-provides-spark-for-registering-immigrant-voters/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/immigration-reform-advocates-to-project-message-on-nyc-buildings/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/union-immigrant-group-offer-slide-show-to-promote-%c2%91common-sense%c2%92-reform/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/teen-activist-from-queens-wins-award-for-leadership-in-undocumented-immigrant-and-lgbt-communities/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/video-immigration-reform-sparks-rally-at-make-the-road-ny/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/senate-passes-immigration-bill-to-bolster-border-security-while-giving-millions-a-shot-at-citizenship/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/long-islanders-unite-to-call-for-the-passage-of-immigration-reform/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/major-civil-rights-victory-against-stop-frisk/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/video-hope-for-immigration-reform/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/residents-rally-against-alleged-transgender-hiring-discrimination/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/clamor-against-nypd-english-only-policy-gets-louder-in-wake-of-ny-daily-news-report/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/transgeneros-de-nyc-denuncian-discrimen-laboral/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/video-dreamers-march-on-capitol-hill-to-put-a-human-face-on-the-struggle-for-immigration-reform/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/broadcast-ny-advocates-calling-for-%c2%93speedy-action%c2%94-on-immigration-reform/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/in-altered-long-island-district-rep-peter-king-learns-ropes/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/long-island-apoya-reforma-migratoria/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/mrny-members-call-for-a-path-to-citizenship-and-family-reunification-in-new-york-times-op-ed/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/broadcast-major-%c2%93support%c2%94-for-immigration-reform-includes-same-sex-couples/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/long-island-immigration-reform-proponents-encouraged/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/broadcast-new-ny-data-a-%c2%93tipping-point%c2%94-in-senate-immigration-debate/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/will-congress-bring-my-husband-back/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/advocates-to-rally-for-councilwoman-debi-rose-community-safe-act-at-staten-island-borough-hall/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/8th-annual-bushwick-pride-and-solidarity-march/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/janet-napolitano-resigns-as-homeland-security-secretary/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/immigration-reform-here-in-queens/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/young-immigrants-stage-citizenship-ceremony-at-the-capitol/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/on-staten-island-immigration-debate-is-both-personal-and-political/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/staten-island-mom-fears-losing-her-sons-if-immigration-reform-not-passed/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/video-voter-registration-campaign-launch/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/broadcast-independence-day-provides-spark-for-registering-immigrant-voters/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/immigration-reform-advocates-to-project-message-on-nyc-buildings/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/union-immigrant-group-offer-slide-show-to-promote-%c2%91common-sense%c2%92-reform/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/teen-activist-from-queens-wins-award-for-leadership-in-undocumented-immigrant-and-lgbt-communities/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/video-immigration-reform-sparks-rally-at-make-the-road-ny/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/video-new-yorkers-react-after-senate-approves-immigration-reform/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/senate-passes-immigration-bill-to-bolster-border-security-while-giving-millions-a-shot-at-citizenship/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/long-islanders-unite-to-call-for-the-passage-of-immigration-reform/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/major-civil-rights-victory-against-stop-frisk/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/video-hope-for-immigration-reform/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/residents-rally-against-alleged-transgender-hiring-discrimination/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/clamor-against-nypd-english-only-policy-gets-louder-in-wake-of-ny-daily-news-report/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/transgeneros-de-nyc-denuncian-discrimen-laboral/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/video-dreamers-march-on-capitol-hill-to-put-a-human-face-on-the-struggle-for-immigration-reform/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/broadcast-ny-advocates-calling-for-%c2%93speedy-action%c2%94-on-immigration-reform/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/in-altered-long-island-district-rep-peter-king-learns-ropes/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/long-island-apoya-reforma-migratoria/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/mrny-members-call-for-a-path-to-citizenship-and-family-reunification-in-new-york-times-op-ed/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/broadcast-major-%c2%93support%c2%94-for-immigration-reform-includes-same-sex-couples/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/long-island-immigration-reform-proponents-encouraged/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/broadcast-new-ny-data-a-%c2%93tipping-point%c2%94-in-senate-immigration-debate/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/will-congress-bring-my-husband-back/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/long-island-poll-8-out-of-10-long-islanders-support-immigration-reform/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/poll-long-island-mostly-supports-immigration-reform/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/gay-men-claim-police-violence-anti-gay-slur-false-arrest-in-brooklyn/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/homophobia-is-everywhere/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/staten-islands-grimm-votes-against-amendment-that-would-deport-those-brought-here-illegally-as-children/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/the-trouble-with-work-and-income-requirements-in-immigration-reform/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/video-thompson-now-talks-of-striking-a-balance-on-school-security/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/council-members-advocates-press-legislature-on-condoms/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/after-a-late-start-anthony-weiner-gets-the-celebrity-treatment-at-puerto-rican-parade/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/weiner%c2%92s-banner-day/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/brooklyn-town-hall-meeting-a-discussion-over-immigration-reform/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/long-island-faith-leaders-unite-in-support-of-immigration-reform/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/detained-immigrants-have-a-right-to-counsel/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/video-deportaciones-y-detencion-de-menores-por-parte-de-ice/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/peter-king-participa-en-foro-organizado-por-grupos-minoritarios/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/pete-king-would-back-citizenship/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/king-central-islip-murders-show-need-for-gun-control/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/cortes-immigrants-like-me-need-a-ny-dream-act/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/financial-aid-for-immigrants-held-up-in-albany/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/dreamers-de-ny-le-salen-al-paso-a-ted-cruz-por-reforma/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/assembly-passes-dream-act-fight-moves-to-senate/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/video-land-of-opportunity-li-immigrants-speak-out-on-pending-legislation/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/video-the-only-unfair-thing-ever/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/video-advocates-rally-for-state-law-to-grant-equal-rights-to-transgender-nyers/,,,1,,,,,,,,,,,,,,,,,,,,
