Organization Name,Topic area,URL,Main Web Page,Mission Statement,Policy Isssue Resources,Campaign and Advocacy,Public Facing Advocacy Writing,Newsletters,Annual reports,SpeechWTranscript,SpeechNoTranscript,NOTES,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/home/blog/2017/09/11/ccr-news-remembering-911,,,,,1,,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/home/blog/2017/09/08/making-sure-our-guant-namo-client-can-survive-and-fight-his-unlawful-detention,,,,,1,,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/home/blog/2017/07/21/what-canada-s-apology-omar-khadr-tells-us-about-us-impunity,,,,,1,,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/home/blog/2015/10/17/obama-shows-his-commitment-close-guant-namo-fighting-release-74-pound-hunger,,,,,1,,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/home/blog/2015/09/02/prosecutors-dropped-his-case-long-ago-military-officers-support-his-release-so,,,,,1,,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/home/blog/2015/06/02/president-obama-what-are-you-waiting-confront-cia-torture,,,,,1,,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/home/blog/2017/01/12/obama-s-guant-namo-essay-excerpt-ccrs-aliya-hussain,,,,,1,,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/home/blog/2016/12/21/obama-s-guant-namo-essay-excerpt-ccrs-wells-dixon,,,,,1,,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/home/press-center/press-releases/ccr-investigates-case-torture-survivor-maher-arar,,,,,1,,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/home/press-center/press-releases/statement-faisal-hashmi-behalf-family-syed-fahad-hashmi,,,,,1,,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/home/press-center/press-releases/ccr-joint-statement-senate-armed-services-committee-report-abuse,,,,,1,,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/home/press-center/press-releases/ccr-case-argued-court-appeeals-first-case-filed-former-guantanamo,,,,,1,,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/home/press-center/press-releases/cia-inspector-generals-torture-report-first-reactions-ccr-senior,,,,,1,,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/home/get-involved/tools-resources/inside-ccr/diplomatic-assurances-against-torture-are-not-enough,,,,,1,,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/home/blog/2016/12/09/december-10-international-human-rights-day-reflecting-ccrs-global-torture,,,,,1,,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/home/blog/2016/09/26/voices-ground-abu-ghraib-torture-survivors-speak-geneva,,,,,1,,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/home/press-center/press-releases/muslim-arab-south-asian-men-rounded-and-abused-after-911-continue,,,,,1,,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/home/press-center/press-releases/men-held-post-911-sweeps-urge-court-protect-their-right-sue-abuse,,,,,1,,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/home/press-center/press-releases/men-rounded-post-911-sweeps-push-suit-against-warden-physical,,,,,1,,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/home/press-center/press-releases/ccr-urges-high-court-deny-impunity-executive-abuses-post-911-rounds,,,,,1,,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/home/press-center/press-releases/ccr-appeals-post-911-immigrant-detention-case-challenging-racial,,,,,1,,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/home/press-center/press-releases/ccr-responds-impending-king-hearings-so-called-homegrown-muslim,,,,,1,,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/sites/default/files/attach/2021/11/DIGITAL%20Winter%20Newsletter%20FINAL%2011.30.21.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/sites/default/files/attach/2021/05/Spring-Newsletter-2021.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/sites/default/files/attach/2021/01/1-19-21_CCR_DEV_Newsletter_Winter_Digital_FINAL.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/sites/default/files/attach/2021/01/1-19-21_CCR_Dev_Newsletter_Spring_Digital_FINAL.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/sites/default/files/attach/2016/09/CCR_NL_Summer_16_web.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/sites/default/files/attach/2016/06/CCR_NL_Winter_15_web.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/sites/default/files/attach/2015/07/CCR_NL_Sum15_final_web.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/files/CCR_NL_Winter14_web.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/files/CCR_NL_Sum14_web.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/files/CCR_NL_Spring14_final.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/files/CCR_NL_Winter13_final_WEB.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/files/CCR_NL_Spring_2013_web.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/files/CCRNewsletter_winter12_06.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/files/CCR_NL_Summer12_webb.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/sites/default/files/attach/2015/07/CCR_NL_Spring12_web.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/sites/default/files/attach/2015/07/CCR_NL_Winter11_web.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/files/CCR%20Newsletter_Summer11_web.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/files/newsletters/CCR_Newsletter_spring11.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/files/newsletters/CCR_Newsletter_fall10.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/files/newsletters/CCR_Newsletter_winter09.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/sites/default/files/assets/april-english.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/sites/default/files/assets/february-english.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/sites/default/files/assets/february-english.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/sites/default/files/assets/january-english.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/files/newsletters/CCR_Newsletter_spring09.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/sites/default/files/assets/november-english.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/sites/default/files/assets/october-english.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/sites/default/files/assets/september-2008-eng.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/sites/default/files/assets/august-english.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/sites/default/files/assets/june-news-eng.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/sites/default/files/assets/may-news-eng.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/sites/default/files/assets/mar08-newsletter.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/files/newsletters/CCR_Newsletter_winter08.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/files/newsletters/CCR%20Newsletter_summer08.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/sites/default/files/assets/dec07-newsletter.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/files/newsletters/CCR_Newsletter_winter07.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/sites/default/files/assets/nov07-newsletter.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/files/newsletters/CCR_Newsletter_winter06.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/sites/default/files/attach/2021/10/Annual-Report-2021--10-26-21-CCR-DEV-AR2021-DIGITAL-V3.pdf,,,,,,,1,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/sites/default/files/attach/2020/11/Annual-Report-2020-V5.pdf,,,,,,,1,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/sites/default/files/attach/2019/10/Annual-Report-2019.pdf,,,,,,,1,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/sites/default/files/images/2019/04/CCR_AR_2018.pdf,,,,,,,1,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/sites/default/files/attach/2018/05/FY17-CCR-Annual-Report-web03.pdf,,,,,,,1,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/sites/default/files/attach/2017/04/Annual-Report-2016nd.pdf,,,,,,,1,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/files/CCR_AR_2014.pdf,,,,,,,1,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/files/CCR_GuantanamoCATShadowReportUS_2014.pdf,,,,,,,1,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/files/CCR-annual-report-2012.pdf,,,,,,,1,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/sites/default/files/assets/CCR-annual-report-2011.pdf,,,,,,,1,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/sites/default/files/assets/CCR_Annual_Report_2010.pdf,,,,,,,1,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/sites/default/files/assets/CCR_Annual_Report_2009.pdf,,,,,,,1,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/sites/default/files/assets/CCR_Annual_Report_2008.pdf,,,,,,,1,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/sites/default/files/attach/2017/04/annual_report_2007.pdf,,,,,,,1,,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://ccrjustice.org/home/blog/2017/01/11/remarks-ccr-s-aliya-hussain-15th-anniversary-guant-namo,,,,,,,,1,,,,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.youtube.com/watch?v=OiFpT3RBKnM,,,,,,,,,1,"Youtube provides a transcript function. I could not figure out how to download it, but the text in the transcript could easily be copied and pasted into a document for analysis.",,,,,,,,,,,,,,
Center for Constitutional Rights,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.youtube.com/watch?v=JIKLf13akec,,,,,,,,,1,"Youtube provides a transcript function. I could not figure out how to download it, but the text in the transcript could easily be copied and pasted into a document for analysis.",,,,,,,,,,,,,,
